name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2,activity_zone_id
,256,294050898.0,,apartments,,,"POLYGON ((-111.9255692 33.4178996, -111.9254248 33.4178995, -111.9254254 33.4178089, -111.9254274 33.4174066, -111.9253551 33.4174041, -111.925373 33.4169522, -111.9255212 33.4169564, -111.9255023 33.4174078, -111.9255718 33.4174078, -111.9255692 33.4178996))",POINT (-111.925469 33.417424),1424.4,15331.7,18
,257,294050903.0,,yes,,,"POLYGON ((-111.9246601 33.4176663, -111.9246646 33.4175023, -111.9248382 33.4175056, -111.9250555 33.4175097, -111.925051 33.4176737, -111.9246601 33.4176663))",POINT (-111.9248578 33.417588),660.1,7105.7,18
,258,294050905.0,,yes,,,"POLYGON ((-111.9251933 33.4173919, -111.9250054 33.4173897, -111.9250185 33.4169351, -111.9252084 33.416938, -111.9251933 33.4173919))",POINT (-111.9251064 33.4171633),886.5,9542.0,18
,259,294050906.0,,yes,,,"POLYGON ((-111.9244496 33.4173842, -111.924293 33.4172886, -111.9245018 33.4170502, -111.9246156 33.4169202, -111.9247723 33.4170158, -111.9244496 33.4173842))",POINT (-111.9245326 33.4171522),911.8,9814.7,18
Chevron,260,294237678.0,,fuel,,,"POLYGON ((-111.9258289 33.4217958, -111.9258286 33.4217463, -111.9258282 33.4216686, -111.9258274 33.4215254, -111.9259955 33.4215248, -111.9259962 33.4216669, -111.9259966 33.421747, -111.9259969 33.4217956, -111.9258289 33.4217958))",POINT (-111.9259122 33.4216604),469.5,5053.8,13
,261,294237679.0,,commercial,,,"POLYGON ((-111.9259572 33.4215161, -111.9257517 33.4215178, -111.9257499 33.4213704, -111.9257052 33.4213708, -111.9257044 33.421303, -111.9257416 33.4213027, -111.9257406 33.4212234, -111.9257737 33.4212231, -111.9257732 33.4211757, -111.925915 33.4211745, -111.9259172 33.4213639, -111.9259553 33.4213635, -111.9259572 33.4215161))",POINT (-111.9258382 33.421356),673.7,7252.2,13
,262,294237717.0,,yes,,,"POLYGON ((-111.9255818 33.4217794, -111.9254492 33.4217781, -111.9254527 33.4215339, -111.9255356 33.4215347, -111.9255344 33.4216183, -111.9255841 33.4216188, -111.9255818 33.4217794))",POINT (-111.925511 33.4216684),290.4,3125.7,13
,263,294240494.0,,yes,,,"POLYGON ((-111.9251675 33.4215149, -111.9252674 33.4215143, -111.9252697 33.421791, -111.9251698 33.4217916, -111.9251675 33.4215149))",POINT (-111.9252186 33.421653),285.5,3073.4,13
,264,294240580.0,,parking,,,"POLYGON ((-111.9251467 33.4218213, -111.9247757 33.4218124, -111.9247664 33.4211163, -111.9248995 33.4211151, -111.9249002 33.4211716, -111.925144 33.4211855, -111.9251504 33.4209856, -111.9251521 33.4209325, -111.9257636 33.4210825, -111.9256483 33.4214854, -111.9254444 33.4215034, -111.9254492 33.4217781, -111.9255818 33.4217794, -111.925608 33.4219173, -111.9252808 33.4219108, -111.9252674 33.4215143, -111.9251675 33.4215149, -111.9251698 33.4217916, -111.9251467 33.4218213))",POINT (-111.925226 33.4214152),6443.1,69352.3,13
Devil's Advocate,265,294240656.0,,bar,,,"POLYGON ((-111.9244521 33.4217782, -111.9243774 33.4217784, -111.9242225 33.4217782, -111.9242221 33.4216221, -111.9242995 33.4216219, -111.9242993 33.421551, -111.9243958 33.4215508, -111.924396 33.4216123, -111.9244511 33.4216122, -111.9244519 33.4217164, -111.9244521 33.4217782))",POINT (-111.9243398 33.4216811),446.1,4802.0,13
,266,294240658.0,,parking,,,"POLYGON ((-111.9245284 33.4208452, -111.9241341 33.4208462, -111.9241329 33.4207759, -111.9240033 33.4207746, -111.9240001 33.4217975, -111.9242039 33.4217966, -111.9242093 33.4214877, -111.9245239 33.4214853, -111.9245284 33.4208452))",POINT (-111.9242346 33.4212322),4212.7,45345.1,13
,267,294241322.0,,yes,,,"POLYGON ((-111.9248887 33.4194505, -111.9249448 33.4194981, -111.9250452 33.4194157, -111.9249891 33.4193681, -111.9248887 33.4194505))",POINT (-111.924967 33.4194331),96.6,1039.9,13
,268,294244601.0,,yes,,,"POLYGON ((-111.9233091 33.4188408, -111.9232892 33.4189668, -111.9232449 33.4189618, -111.9232507 33.4189264, -111.9232357 33.4189247, -111.9232512 33.4188347, -111.9233091 33.4188408))",POINT (-111.9232721 33.4188976),71.5,769.2,14
,269,294244603.0,,yes,,,"POLYGON ((-111.9231137 33.4195215, -111.9231422 33.4194109, -111.9220483 33.4192147, -111.9220199 33.4193253, -111.9231137 33.4195215))",POINT (-111.922581 33.4193681),1304.5,14042.0,14
,270,294244604.0,,yes,,,"POLYGON ((-111.9231389 33.4193297, -111.9229093 33.4193298, -111.9229086 33.4191413, -111.9229178 33.419139, -111.9229122 33.4189725, -111.922966 33.4189456, -111.9229757 33.4190155, -111.9231364 33.4190163, -111.9231389 33.4193297))",POINT (-111.923021 33.4191657),766.5,8250.5,14
,271,294244606.0,,yes,,,"POLYGON ((-111.9226361 33.4192869, -111.9228042 33.4193168, -111.9228174 33.4192651, -111.9226492 33.4192353, -111.9226361 33.4192869))",POINT (-111.9227268 33.419276),93.5,1005.9,14
,272,294244607.0,,yes,,,"POLYGON ((-111.9230198 33.4189188, -111.922966 33.4189456, -111.9229122 33.4189725, -111.9223672 33.4192444, -111.9222503 33.4190812, -111.9229028 33.4187555, -111.9230198 33.4189188))",POINT (-111.9226351 33.419),1491.1,16049.5,14
,273,294244608.0,,yes,,,"POLYGON ((-111.9230476 33.418815, -111.922946 33.4187376, -111.9235135 33.4182182, -111.9235652 33.4180643, -111.9236941 33.4180945, -111.9236315 33.4182808, -111.9230476 33.418815))",POINT (-111.9233467 33.4184455),1260.4,13566.4,14
,274,294244799.0,,parking,,,"POLYGON ((-111.9241998 33.4204656, -111.9233214 33.4202854, -111.9233174 33.4199026, -111.9234528 33.4198421, -111.923619 33.4198779, -111.9240764 33.4200682, -111.9242079 33.4200694, -111.9241998 33.4204656))",POINT (-111.9237472 33.4201583),3879.5,41758.2,13
,275,294245648.0,,apartments,,,"POLYGON ((-111.9224079 33.4198681, -111.9223929 33.4200253, -111.9227189 33.4200469, -111.9227339 33.4198897, -111.9224079 33.4198681))",POINT (-111.9225634 33.4199575),533.6,5743.7,14
,276,294245649.0,,apartments,,,"POLYGON ((-111.922078 33.4199965, -111.9214026 33.4198546, -111.9214478 33.4197048, -111.9221232 33.4198467, -111.922078 33.4199965))",POINT (-111.9217629 33.4198507),1111.7,11966.5,14
,277,294245650.0,,roof,,,"POLYGON ((-111.9215374 33.4195847, -111.9215334 33.419635, -111.9217895 33.4196709, -111.9218928 33.4196921, -111.9219062 33.4196362, -111.9217935 33.4196127, -111.9215374 33.4195847))",POINT (-111.9217224 33.4196344),211.3,2274.5,14
,278,294245651.0,,roof,,,"POLYGON ((-111.9220018 33.4196547, -111.9219881 33.4197033, -111.9223462 33.4197741, -111.92236 33.4197254, -111.9220018 33.4196547))",POINT (-111.9221741 33.4197144),190.0,2044.7,14
,279,294245652.0,,roof,,,"POLYGON ((-111.9224204 33.419787, -111.9227238 33.4198471, -111.9227369 33.4198008, -111.9224336 33.4197407, -111.9224204 33.419787))",POINT (-111.9225787 33.4197939),153.2,1649.1,14
,280,297781687.0,,commercial,,,"POLYGON ((-111.9394364 33.4256233, -111.9394349 33.4258941, -111.9395114 33.4258942, -111.9398551 33.4258935, -111.9398539 33.4256249, -111.9394364 33.4256233))",POINT (-111.9396448 33.4257591),1163.5,12523.4,6
,281,327757113.0,,yes,,,"POLYGON ((-111.9252675 33.4099975, -111.9247351 33.4100023, -111.924729 33.4095351, -111.9248308 33.4095342, -111.9248319 33.4096158, -111.9248533 33.4096156, -111.924857 33.4098996, -111.9251445 33.409897, -111.9251396 33.4095191, -111.9252613 33.409518, -111.9252675 33.4099975))",POINT (-111.9250022 33.4098034),1477.2,15901.0,23
,282,327757115.0,,yes,,,"POLYGON ((-111.924748 33.409255, -111.9247437 33.4087454, -111.9248347 33.4087448, -111.9248345 33.4087163, -111.9249885 33.4087154, -111.9249884 33.4087034, -111.9254356 33.4087007, -111.9254357 33.408707, -111.9254972 33.4087066, -111.9254975 33.4087409, -111.92562 33.4087402, -111.9256576 33.4087039, -111.9258765 33.4087026, -111.9259106 33.4087385, -111.9259673 33.4087381, -111.925972 33.4092892, -111.9255795 33.4092915, -111.9255797 33.4093178, -111.9253771 33.4093195, -111.9253683 33.4092513, -111.924748 33.409255))",POINT (-111.9253691 33.4089955),7092.6,76344.3,23
,283,327757118.0,,yes,,,"POLYGON ((-111.9243017 33.4091398, -111.9241999 33.4091402, -111.9241997 33.4090875, -111.9243015 33.4090872, -111.9243017 33.4091398))",POINT (-111.9242507 33.4091137),55.0,591.9,23
,284,327757122.0,,yes,,,"POLYGON ((-111.9229177 33.4097694, -111.922786 33.4097699, -111.9227857 33.4097172, -111.9229175 33.4097168, -111.9229177 33.4097694))",POINT (-111.9228517 33.4097433),71.7,771.4,24
,285,327757123.0,,yes,,,"POLYGON ((-111.9243313 33.4097587, -111.9241995 33.4097592, -111.9241993 33.4097065, -111.924331 33.4097061, -111.9243313 33.4097587))",POINT (-111.9242653 33.4097326),72.0,774.5,23
Juniper Hall,286,338921486.0,,dormitory,,,"POLYGON ((-111.9267145 33.4159873, -111.926554 33.415989, -111.9265519 33.415709, -111.9265316 33.4157056, -111.9265357 33.415351, -111.9265641 33.4153476, -111.9265661 33.4153018, -111.9266353 33.415295, -111.9266231 33.4152764, -111.9267105 33.4152424, -111.926743 33.4153103, -111.9266759 33.415334, -111.926676 33.4153524, -111.9266901 33.4153521, -111.9266998 33.4153602, -111.9266883 33.4156855, -111.9267069 33.4156851, -111.9267145 33.4159873))",POINT (-111.9266252 33.4156317),1166.0,12551.1,18
Rosewood Hall,287,338921487.0,,dormitory,,,"POLYGON ((-111.9267145 33.4159873, -111.9267131 33.416182, -111.9266899 33.416182, -111.9266976 33.4164571, -111.9268548 33.4164565, -111.926854 33.4165729, -111.9267 33.4165722, -111.9267007 33.4166282, -111.9266052 33.4166269, -111.9266068 33.4166507, -111.9265313 33.4166513, -111.9265313 33.4161177, -111.926549 33.4161151, -111.926554 33.415989, -111.9267145 33.4159873))",POINT (-111.9266404 33.4163426),1293.9,13927.7,18
Willow Hall,288,338921488.0,,dormitory,,,"POLYGON ((-111.9270746 33.4159803, -111.9270791 33.4165666, -111.926996 33.4165654, -111.9269947 33.4165778, -111.9269196 33.4165778, -111.9269196 33.416015, -111.926821 33.4160131, -111.9268179 33.4159977, -111.9268179 33.4159797, -111.9269182 33.4159799, -111.9270746 33.4159803))",POINT (-111.9269932 33.4162673),992.3,10681.4,18
Islamic Community Center,289,339041927.0,,place_of_worship,,,"POLYGON ((-111.9372855 33.424201, -111.9371651 33.4241995, -111.9370262 33.4241803, -111.9369289 33.4241988, -111.9369103 33.4242187, -111.9368254 33.4241722, -111.9368422 33.424153, -111.9368174 33.4240718, -111.936867 33.4239957, -111.9368519 33.4239462, -111.9368466 33.4239078, -111.936867 33.4238783, -111.9369094 33.4238694, -111.9369554 33.4238827, -111.9372802 33.4238835, -111.9372855 33.424201))",POINT (-111.9370621 33.4240404),1423.7,15324.2,7
McCord Hall,290,339043001.0,,university,,,"POLYGON ((-111.9336183 33.4169509, -111.9336163 33.4168067, -111.9335269 33.4168067, -111.9333947 33.4168305, -111.9332545 33.4168814, -111.9331447 33.416956, -111.9330797 33.4170222, -111.9330573 33.4169289, -111.9330532 33.4168186, -111.9330939 33.4167015, -111.933163 33.4165946, -111.9332626 33.4165013, -111.9333521 33.4164504, -111.9333012 33.4162824, -111.9332698 33.4162981, -111.9331488 33.4163588, -111.9330512 33.4164385, -111.932974 33.4165234, -111.9329089 33.4166285, -111.932852 33.4167575, -111.9328418 33.4169034, -111.9328622 33.4170256, -111.9328964 33.4171119, -111.9329679 33.4172309, -111.9336183 33.4169509))",POINT (-111.933149 33.4168202),3100.9,33378.2,17
SkySpace Ramada: Air Apparent,291,339044798.0,,shelter,,,"POLYGON ((-111.9273404 33.4195097, -111.9270446 33.4194621, -111.9271001 33.4192127, -111.9272473 33.4192374, -111.9273989 33.4192628, -111.9273404 33.4195097))",POINT (-111.9272209 33.4193616),787.6,8477.9,13
,292,339640693.0,,parking,,,"POLYGON ((-111.9370096 33.4140873, -111.9366503 33.4140918, -111.9366503 33.4144321, -111.936712 33.4144635, -111.9370109 33.4144569, -111.9370096 33.4140873))",POINT (-111.9368312 33.414274),1365.5,14697.7,17
,293,339640694.0,,parking,,,"POLYGON ((-111.9357008 33.4145418, -111.9356901 33.4140761, -111.9351483 33.4140784, -111.9351509 33.4142821, -111.9350812 33.4142821, -111.9350893 33.4145508, -111.9357008 33.4145418))",POINT (-111.9354027 33.4143187),2811.3,30261.0,17
,294,344754647.0,,industrial,,,"POLYGON ((-111.9121294 33.4265005, -111.9120196 33.426501, -111.9120193 33.4264605, -111.9119903 33.4264606, -111.9119898 33.4264028, -111.9120189 33.4264026, -111.9120184 33.4263471, -111.912001 33.4263472, -111.9120005 33.4262762, -111.9121277 33.4262756, -111.9121294 33.4265005))",POINT (-111.9120666 33.4263875),285.1,3068.4,10
,295,344754648.0,,industrial,,,"POLYGON ((-111.917427 33.4228456, -111.9173969 33.4228456, -111.9173667 33.4228455, -111.9173668 33.4228363, -111.9172427 33.422836, -111.9172427 33.4228316, -111.9172231 33.4228315, -111.9172233 33.422768, -111.9172429 33.422768, -111.9172431 33.4227012, -111.9172273 33.4227012, -111.9172275 33.4226164, -111.9172434 33.4226165, -111.9172435 33.4225645, -111.9173672 33.4225648, -111.9173669 33.4226819, -111.9173972 33.4226819, -111.9174275 33.422682, -111.917427 33.4228456))",POINT (-111.9173208 33.4227155),475.4,5117.0,9
,296,344754649.0,,roof,,,"POLYGON ((-111.9121651 33.4244245, -111.91183 33.4244263, -111.9118295 33.4243646, -111.9121647 33.4243629, -111.9121651 33.4244245))",POINT (-111.9119973 33.4243946),211.8,2280.1,10
,297,344754650.0,,roof,,,"POLYGON ((-111.912175 33.4260874, -111.9121027 33.4260878, -111.9121022 33.4260326, -111.9121746 33.4260322, -111.912175 33.4260874))",POINT (-111.9121386 33.42606),41.5,446.9,10
,298,344754651.0,,industrial,,,"POLYGON ((-111.9166593 33.4241872, -111.9165542 33.4241879, -111.9165535 33.4241073, -111.9166586 33.4241066, -111.9166593 33.4241872))",POINT (-111.9166064 33.4241473),86.8,934.1,9
,299,344754652.0,,industrial,,,"POLYGON ((-111.9123058 33.4234471, -111.9122143 33.4234453, -111.9122183 33.4232994, -111.9123098 33.4233011, -111.9123058 33.4234471))",POINT (-111.9122621 33.4233732),136.9,1473.7,10
,300,344754653.0,,industrial,,,"POLYGON ((-111.9164056 33.4233895, -111.9164049 33.4232861, -111.9164469 33.423286, -111.9164475 33.4233893, -111.9164056 33.4233895))",POINT (-111.9164262 33.4233377),44.9,482.8,9
,301,344754655.0,,roof,,,"POLYGON ((-111.9127091 33.4240395, -111.912608 33.4240376, -111.9126097 33.4239769, -111.9127107 33.4239788, -111.9127091 33.4240395))",POINT (-111.9126594 33.4240082),63.0,678.1,10
,302,344754656.0,,industrial,,,"POLYGON ((-111.9121576 33.4233933, -111.9120451 33.4233921, -111.912048 33.4232141, -111.9121604 33.4232153, -111.9121576 33.4233933))",POINT (-111.9121028 33.4233037),207.4,2232.6,10
,303,344754657.0,,industrial,,,"POLYGON ((-111.913336 33.4257371, -111.9132607 33.4257369, -111.913261 33.4256687, -111.9133363 33.4256689, -111.913336 33.4257371))",POINT (-111.9132985 33.4257029),52.9,568.9,10
,304,344754658.0,,roof,,,"POLYGON ((-111.9121692 33.4245355, -111.911834 33.4245373, -111.9118335 33.4244756, -111.9121687 33.4244738, -111.9121692 33.4245355))",POINT (-111.9120014 33.4245055),211.8,2280.1,10
,305,344754659.0,,industrial,,,"POLYGON ((-111.9106658 33.4237744, -111.9105057 33.4237732, -111.9105067 33.4236813, -111.9106668 33.4236825, -111.9106658 33.4237744))",POINT (-111.9105862 33.4237279),152.0,1636.1,10
,306,344754661.0,,industrial,,,"POLYGON ((-111.9173796 33.4241623, -111.9172583 33.4241628, -111.9172566 33.4238854, -111.9173778 33.4238849, -111.9173796 33.4241623))",POINT (-111.9173181 33.4240239),347.5,3740.3,9
,307,344754663.0,,industrial,,,"POLYGON ((-111.9133386 33.4248986, -111.9132353 33.4248991, -111.9132342 33.4247638, -111.9133376 33.4247632, -111.9133386 33.4248986))",POINT (-111.9132864 33.4248312),144.5,1555.2,10
,308,344754667.0,,roof,,,"POLYGON ((-111.9133794 33.4246987, -111.9133027 33.4246991, -111.9133007 33.4244362, -111.9133774 33.4244358, -111.9133794 33.4246987))",POINT (-111.9133401 33.4245674),207.0,2227.9,10
,309,344754668.0,,industrial,,,"POLYGON ((-111.9130331 33.4250016, -111.9129486 33.425002, -111.9129482 33.4249459, -111.9130327 33.4249454, -111.9130331 33.4250016))",POINT (-111.9129907 33.4249737),49.1,528.1,10
,310,344754669.0,,industrial,,,"POLYGON ((-111.9119354 33.4262806, -111.9118273 33.4262812, -111.9118263 33.4261389, -111.9119344 33.4261383, -111.9119354 33.4262806))",POINT (-111.9118809 33.4262097),159.6,1717.8,10
,311,344754670.0,,industrial,,,"POLYGON ((-111.9161191 33.4225926, -111.9159953 33.4225906, -111.9159962 33.4225556, -111.9161199 33.4225575, -111.9161191 33.4225926))",POINT (-111.9160577 33.4225741),44.3,476.6,14
,312,344754671.0,,industrial,,,"POLYGON ((-111.9160574 33.4240166, -111.9158586 33.4240178, -111.9158577 33.423908, -111.9160564 33.4239068, -111.9160574 33.4240166))",POINT (-111.9159575 33.4239623),224.8,2419.6,9
,313,344754672.0,,industrial,,,"POLYGON ((-111.9125552 33.4261001, -111.9124198 33.4261008, -111.9124187 33.4259592, -111.9125541 33.4259585, -111.9125552 33.4261001))",POINT (-111.912487 33.4260297),197.2,2122.6,10
,314,344754673.0,,industrial,,,"POLYGON ((-111.9169159 33.4229213, -111.9168507 33.4229202, -111.916853 33.422821, -111.9169182 33.4228221, -111.9169159 33.4229213))",POINT (-111.9168844 33.4228712),67.1,722.5,9
,315,344754674.0,,industrial,,,"POLYGON ((-111.9167822 33.4239044, -111.916697 33.4239049, -111.9166964 33.4238364, -111.9167816 33.4238359, -111.9167822 33.4239044))",POINT (-111.9167393 33.4238704),60.0,646.3,9
,316,344754675.0,,industrial,,,"POLYGON ((-111.9130334 33.4246717, -111.9128335 33.4246727, -111.9128326 33.4245578, -111.9128648 33.4245576, -111.9128635 33.4243873, -111.9130312 33.4243864, -111.9130334 33.4246717))",POINT (-111.9129413 33.4245356),529.0,5694.4,10
,317,344754676.0,,industrial,,,"POLYGON ((-111.912049 33.4235679, -111.9120123 33.4235681, -111.9120122 33.4235472, -111.9119137 33.4235477, -111.9119134 33.4234984, -111.9120484 33.4234976, -111.912049 33.4235679))",POINT (-111.9119862 33.4235263),76.7,826.0,10
,318,344754677.0,,industrial,,,"POLYGON ((-111.9124983 33.4268083, -111.9121596 33.4268101, -111.9121579 33.4265817, -111.9121846 33.4265816, -111.9121823 33.4262749, -111.9124942 33.4262733, -111.9124983 33.4268083))",POINT (-111.9123343 33.4265471),1780.7,19167.1,10
,319,344754678.0,,industrial,,,"POLYGON ((-111.9173775 33.4236604, -111.9170482 33.4236624, -111.9170459 33.4233879, -111.9171571 33.4233872, -111.9171568 33.4233551, -111.917263 33.4233545, -111.9172632 33.4233866, -111.9173751 33.4233859, -111.9173775 33.4236604))",POINT (-111.9172116 33.4235186),968.2,10421.1,9
,320,344754679.0,,roof,,,"POLYGON ((-111.9127018 33.4232494, -111.9125574 33.4232489, -111.9125577 33.4231807, -111.9125848 33.4231807, -111.912585 33.4231368, -111.9127275 33.4231373, -111.9127272 33.423183, -111.9127021 33.4231829, -111.9127018 33.4232494))",POINT (-111.9126402 33.4231932),166.7,1794.3,10
,321,344754680.0,,industrial,,,"POLYGON ((-111.912705 33.4246473, -111.9125922 33.4246471, -111.9125925 33.4245462, -111.9123111 33.4245455, -111.9123116 33.4244101, -111.9125932 33.4244107, -111.9125933 33.4244019, -111.9127058 33.4244021, -111.912705 33.4246473))",POINT (-111.9125349 33.4244977),678.4,7301.9,10
,322,344960180.0,,industrial,,,"POLYGON ((-111.9117727 33.4272157, -111.9116766 33.4272161, -111.911676 33.4271106, -111.9117721 33.4271103, -111.9117727 33.4272157))",POINT (-111.9117243 33.4271632),104.7,1127.1,10
,323,348451382.0,,industrial,,,"POLYGON ((-111.9451379 33.4288184, -111.9450778 33.4288187, -111.9450772 33.4287194, -111.9451372 33.4287191, -111.9451379 33.4288184))",POINT (-111.9451075 33.4287689),61.6,663.1,1
