link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
54,,4015399,68,69,1,"LINESTRING (-0.1267177 51.4901576, -0.126844 51.4902007)",1,9.97,secondary,4,32,,,auto,
55,Abbey Close,4018428,70,71,1,"LINESTRING (-0.1298784 51.4761222, -0.1300253 51.4758374, -0.1302892 51.4753381)",1,91.71,residential,6,32,,,auto,
56,Abbey Close,4018428,71,70,1,"LINESTRING (-0.1302892 51.4753381, -0.1300253 51.4758374, -0.1298784 51.4761222)",1,91.71,residential,6,32,,,auto,
57,Tradescant Road,4018430,72,73,1,"LINESTRING (-0.1222692 51.4784634, -0.1221939 51.4789144, -0.1222012 51.4789304, -0.1222284 51.4789383, -0.1234922 51.4788829)",1,142.09,residential,6,32,,,auto,
58,Tradescant Road,4018430,74,72,1,"LINESTRING (-0.1223165 51.4782146, -0.1223016 51.4783415, -0.1222692 51.4784634)",1,27.89,residential,6,32,,,auto,
59,Tradescant Road,4018430,75,74,1,"LINESTRING (-0.1233925 51.4778067, -0.1228159 51.4778353, -0.1223352 51.4778687, -0.1222974 51.4778816, -0.1222847 51.4779051, -0.1223246 51.4781003, -0.1223165 51.4782146)",1,113.90,residential,6,32,,,auto,
60,Tradescant Road,4018430,74,75,1,"LINESTRING (-0.1223165 51.4782146, -0.1223246 51.4781003, -0.1222847 51.4779051, -0.1222974 51.4778816, -0.1223352 51.4778687, -0.1228159 51.4778353, -0.1233925 51.4778067)",1,113.90,residential,6,32,,,auto,
61,Tradescant Road,4018430,72,74,1,"LINESTRING (-0.1222692 51.4784634, -0.1223016 51.4783415, -0.1223165 51.4782146)",1,27.89,residential,6,32,,,auto,
62,Tradescant Road,4018430,73,72,1,"LINESTRING (-0.1234922 51.4788829, -0.1222284 51.4789383, -0.1222012 51.4789304, -0.1221939 51.4789144, -0.1222692 51.4784634)",1,142.09,residential,6,32,,,auto,
63,Union Road,4018432,76,77,1,"LINESTRING (-0.1340486 51.4710741, -0.1337609 51.470865, -0.1336484 51.4707782, -0.1333355 51.4705504, -0.1329569 51.4702651, -0.1329243 51.4702384)",1,121.25,residential,6,32,,,auto,
64,Union Road,4018432,78,79,1,"LINESTRING (-0.1327595 51.4700953, -0.1326597 51.4700217, -0.1326198 51.4699997, -0.1325675 51.4699776)",1,18.78,residential,6,32,,,auto,
65,Union Road,4018432,77,78,1,"LINESTRING (-0.1329243 51.4702384, -0.1328866 51.4702074, -0.1328569 51.4701812, -0.1327595 51.4700953)",1,19.58,residential,6,32,,,auto,
66,Union Road,4018432,79,80,1,"LINESTRING (-0.1325675 51.4699776, -0.1323666 51.4698855, -0.1321495 51.4697859, -0.1319526 51.4696931)",1,53.06,residential,6,32,,,auto,
67,Union Road,4018432,81,76,1,"LINESTRING (-0.1352925 51.4719829, -0.1351716 51.471899, -0.1349215 51.4717247, -0.134828 51.471656, -0.1346075 51.471494, -0.1345326 51.471437, -0.1342357 51.471217, -0.1340486 51.4710741)",1,132.82,residential,6,32,,,auto,
68,Union Road,4018432,82,83,1,"LINESTRING (-0.1303309 51.4692663, -0.1301163 51.4693063, -0.1300144 51.469314, -0.1299112 51.4693145, -0.1297877 51.4693099, -0.1296579 51.4693079, -0.1290332 51.4692859, -0.1288591 51.4692757)",1,102.79,residential,6,32,,,auto,
69,Union Road,4018432,84,81,1,"LINESTRING (-0.1354206 51.4720725, -0.1352925 51.4719829)",1,13.34,residential,6,32,,,auto,
70,Union Road,4018432,80,82,1,"LINESTRING (-0.1319526 51.4696931, -0.1316051 51.4695389, -0.131491 51.4694871, -0.1312672 51.4693915, -0.1310927 51.4693204, -0.1309668 51.4692846, -0.1307623 51.4692526, -0.1306367 51.4692469, -0.1305281 51.4692495, -0.1303309 51.4692663)",1,126.80,residential,6,32,,,auto,
71,Union Road,4018432,83,82,1,"LINESTRING (-0.1288591 51.4692757, -0.1290332 51.4692859, -0.1296579 51.4693079, -0.1297877 51.4693099, -0.1299112 51.4693145, -0.1300144 51.469314, -0.1301163 51.4693063, -0.1303309 51.4692663)",1,102.79,residential,6,32,,,auto,
72,Union Road,4018432,78,77,1,"LINESTRING (-0.1327595 51.4700953, -0.1328569 51.4701812, -0.1328866 51.4702074, -0.1329243 51.4702384)",1,19.58,residential,6,32,,,auto,
73,Union Road,4018432,79,78,1,"LINESTRING (-0.1325675 51.4699776, -0.1326198 51.4699997, -0.1326597 51.4700217, -0.1327595 51.4700953)",1,18.78,residential,6,32,,,auto,
74,Union Road,4018432,80,79,1,"LINESTRING (-0.1319526 51.4696931, -0.1321495 51.4697859, -0.1323666 51.4698855, -0.1325675 51.4699776)",1,53.06,residential,6,32,,,auto,
75,Union Road,4018432,77,76,1,"LINESTRING (-0.1329243 51.4702384, -0.1329569 51.4702651, -0.1333355 51.4705504, -0.1336484 51.4707782, -0.1337609 51.470865, -0.1340486 51.4710741)",1,121.25,residential,6,32,,,auto,
76,Union Road,4018432,76,81,1,"LINESTRING (-0.1340486 51.4710741, -0.1342357 51.471217, -0.1345326 51.471437, -0.1346075 51.471494, -0.134828 51.471656, -0.1349215 51.4717247, -0.1351716 51.471899, -0.1352925 51.4719829)",1,132.82,residential,6,32,,,auto,
77,Union Road,4018432,81,84,1,"LINESTRING (-0.1352925 51.4719829, -0.1354206 51.4720725)",1,13.34,residential,6,32,,,auto,
78,Union Road,4018432,82,80,1,"LINESTRING (-0.1303309 51.4692663, -0.1305281 51.4692495, -0.1306367 51.4692469, -0.1307623 51.4692526, -0.1309668 51.4692846, -0.1310927 51.4693204, -0.1312672 51.4693915, -0.131491 51.4694871, -0.1316051 51.4695389, -0.1319526 51.4696931)",1,126.80,residential,6,32,,,auto,
79,Bolney Street,4018433,85,86,1,"LINESTRING (-0.1205811 51.4795721, -0.1206166 51.4795287, -0.1207488 51.4793572, -0.1207919 51.4792992, -0.1208417 51.4792402, -0.1211956 51.4787777, -0.1212501 51.4787086)",1,106.62,residential,6,32,,,auto,
80,Bolney Street,4018433,86,85,1,"LINESTRING (-0.1212501 51.4787086, -0.1211956 51.4787777, -0.1208417 51.4792402, -0.1207919 51.4792992, -0.1207488 51.4793572, -0.1206166 51.4795287, -0.1205811 51.4795721)",1,106.62,residential,6,32,,,auto,
81,Tenison Way,4040995,87,88,1,"LINESTRING (-0.1141145 51.5047105, -0.1141264 51.5047565, -0.114127 51.5048573, -0.1140915 51.5050454)",1,37.45,primary,3,32,3,,auto,
82,Mepham Street,4041071,89,90,1,"LINESTRING (-0.114382 51.5043342, -0.1143315 51.5042302, -0.1142641 51.5041841, -0.1141985 51.5041585)",1,24.37,unclassified,20,32,,,auto,
83,Waterloo Road,4041072,91,92,1,"LINESTRING (-0.1131332 51.5046433, -0.1130883 51.5046017)",1,5.57,primary,3,32,1,,auto,
84,Waterloo Road,4041072,92,93,1,"LINESTRING (-0.1130883 51.5046017, -0.1130628 51.5045535, -0.1130316 51.5045144)",1,10.50,primary,3,32,1,,auto,
85,Acre Lane,4060819,94,95,1,"LINESTRING (-0.1247121 51.459605, -0.1241664 51.4595707, -0.123961 51.4595641)",1,52.25,primary,3,32,,,auto,
86,Acre Lane,4060819,96,97,1,"LINESTRING (-0.123153 51.4596356, -0.1229503 51.4596544, -0.1228396 51.4596647, -0.1227116 51.4596768, -0.1224506 51.4597014, -0.122323 51.4597135, -0.1222167 51.4597235, -0.1221807 51.4597269, -0.1221273 51.4597329, -0.1219322 51.4597548, -0.1215123 51.4598018, -0.1214743 51.4598063, -0.1213434 51.4598268, -0.1212061 51.459852)",1,137.12,primary,3,32,,,auto,
87,Acre Lane,4060819,95,96,1,"LINESTRING (-0.123961 51.4595641, -0.1236998 51.4595801, -0.123153 51.4596356)",1,56.57,primary,3,32,,,auto,
88,Acre Lane,4060819,95,94,1,"LINESTRING (-0.123961 51.4595641, -0.1241664 51.4595707, -0.1247121 51.459605)",1,52.25,primary,3,32,,,auto,
89,Acre Lane,4060819,97,96,1,"LINESTRING (-0.1212061 51.459852, -0.1213434 51.4598268, -0.1214743 51.4598063, -0.1215123 51.4598018, -0.1219322 51.4597548, -0.1221273 51.4597329, -0.1221807 51.4597269, -0.1222167 51.4597235, -0.122323 51.4597135, -0.1224506 51.4597014, -0.1227116 51.4596768, -0.1228396 51.4596647, -0.1229503 51.4596544, -0.123153 51.4596356)",1,137.12,primary,3,32,,,auto,
90,Acre Lane,4060819,96,95,1,"LINESTRING (-0.123153 51.4596356, -0.1236998 51.4595801, -0.123961 51.4595641)",1,56.57,primary,3,32,,,auto,
91,Brixton Road,4060821,98,99,1,"LINESTRING (-0.1135696 51.4659892, -0.1135958 51.4660468, -0.113563 51.4661128, -0.1135334 51.4661625, -0.1134541 51.4662776, -0.1133794 51.4662998)",1,39.89,trunk,2,48,,,auto,
92,Branksome Road,4060822,100,101,1,"LINESTRING (-0.1248767 51.4596141, -0.1248749 51.4595184, -0.124864 51.4592899, -0.1248255 51.4585985)",1,112.99,residential,6,32,,,auto,
93,Branksome Road,4060822,101,102,1,"LINESTRING (-0.1248255 51.4585985, -0.1247821 51.45809)",1,56.62,residential,6,32,,,auto,
94,Branksome Road,4060822,102,103,1,"LINESTRING (-0.1247821 51.45809, -0.1247421 51.4575933)",1,55.30,residential,6,32,,,auto,
95,Brixton Water Lane,4060863,104,105,1,"LINESTRING (-0.1190951 51.4556513, -0.1189825 51.4556272, -0.1189208 51.4556149, -0.1188636 51.4556077, -0.1188027 51.4556037)",1,21.02,tertiary,5,32,,,auto,
96,Brixton Water Lane,4060863,106,107,1,"LINESTRING (-0.1152689 51.4553377, -0.1149883 51.4553142, -0.1146916 51.4552851)",1,40.43,tertiary,5,32,,,auto,
97,Brixton Water Lane,4060863,108,109,1,"LINESTRING (-0.1176989 51.4555217, -0.1172699 51.4554875)",1,29.97,tertiary,5,32,,,auto,
98,Brixton Water Lane,4060863,109,110,1,"LINESTRING (-0.1172699 51.4554875, -0.1163876 51.4554173)",1,61.63,tertiary,5,32,,,auto,
99,Brixton Water Lane,4060863,110,106,1,"LINESTRING (-0.1163876 51.4554173, -0.1152689 51.4553377)",1,78.02,tertiary,5,32,,,auto,
100,Brixton Water Lane,4060863,105,108,1,"LINESTRING (-0.1188027 51.4556037, -0.1184028 51.4555771, -0.1176989 51.4555217)",1,77.02,tertiary,5,32,,,auto,
101,Brixton Water Lane,4060863,105,104,1,"LINESTRING (-0.1188027 51.4556037, -0.1188636 51.4556077, -0.1189208 51.4556149, -0.1189825 51.4556272, -0.1190951 51.4556513)",1,21.02,tertiary,5,32,,,auto,
102,Brixton Water Lane,4060863,106,110,1,"LINESTRING (-0.1152689 51.4553377, -0.1163876 51.4554173)",1,78.02,tertiary,5,32,,,auto,
103,Brixton Water Lane,4060863,107,106,1,"LINESTRING (-0.1146916 51.4552851, -0.1149883 51.4553142, -0.1152689 51.4553377)",1,40.43,tertiary,5,32,,,auto,
104,Brixton Water Lane,4060863,109,108,1,"LINESTRING (-0.1172699 51.4554875, -0.1176989 51.4555217)",1,29.97,tertiary,5,32,,,auto,
105,Brixton Water Lane,4060863,110,109,1,"LINESTRING (-0.1163876 51.4554173, -0.1172699 51.4554875)",1,61.63,tertiary,5,32,,,auto,
106,Brixton Water Lane,4060863,108,105,1,"LINESTRING (-0.1176989 51.4555217, -0.1184028 51.4555771, -0.1188027 51.4556037)",1,77.02,tertiary,5,32,,,auto,
107,Brixton Hill,4060864,111,112,1,"LINESTRING (-0.1156975 51.4612386, -0.1157562 51.4611487)",1,10.79,trunk,2,48,,,auto,
108,Brixton Hill,4060864,112,111,1,"LINESTRING (-0.1157562 51.4611487, -0.1156975 51.4612386)",1,10.79,trunk,2,48,,,auto,
109,Brixton Road,4061599,113,114,1,"LINESTRING (-0.1114195 51.4828689, -0.1114454 51.482783, -0.111453 51.48274, -0.1114497 51.4827003, -0.1114441 51.482651, -0.111415 51.4824314, -0.1114592 51.4823959)",1,53.94,trunk,2,48,,,auto,
110,Brixton Road,4061599,115,113,1,"LINESTRING (-0.1114319 51.4829243, -0.1114195 51.4828689)",1,6.22,trunk,2,48,,,auto,
111,Stockwell Road,4062268,116,117,1,"LINESTRING (-0.1221109 51.4721374, -0.122215 51.4721699)",1,8.07,trunk,2,48,3,,auto,
112,Clapham Road,4062269,118,119,1,"LINESTRING (-0.1296768 51.4653296, -0.1296199 51.4653986)",1,8.63,trunk,2,48,,,auto,
113,Clapham Road,4062269,119,118,1,"LINESTRING (-0.1296199 51.4653986, -0.1296768 51.4653296)",1,8.63,trunk,2,48,,,auto,
114,Porden Road,4071133,120,121,1,"LINESTRING (-0.1174912 51.4596086, -0.1175365 51.4596178, -0.1175777 51.4596292, -0.1176037 51.459643, -0.1176265 51.4596652, -0.1176485 51.4596943)",1,15.30,residential,6,32,,,auto,
115,Porden Road,4071133,121,120,1,"LINESTRING (-0.1176485 51.4596943, -0.1176265 51.4596652, -0.1176037 51.459643, -0.1175777 51.4596292, -0.1175365 51.4596178, -0.1174912 51.4596086)",1,15.30,residential,6,32,,,auto,
116,Sudbourne Road,4071134,122,123,1,"LINESTRING (-0.1225031 51.4586913, -0.1221214 51.4587083, -0.1202281 51.4586953, -0.1198555 51.4586556, -0.119487 51.4586163, -0.1185609 51.4584031)",1,278.19,residential,6,32,,,auto,
117,Sudbourne Road,4071134,123,124,1,"LINESTRING (-0.1185609 51.4584031, -0.1176298 51.4581874, -0.1175615 51.4581716)",1,73.87,residential,6,32,,,auto,
118,Sudbourne Road,4071134,123,122,1,"LINESTRING (-0.1185609 51.4584031, -0.119487 51.4586163, -0.1198555 51.4586556, -0.1202281 51.4586953, -0.1221214 51.4587083, -0.1225031 51.4586913)",1,278.19,residential,6,32,,,auto,
119,Sudbourne Road,4071134,124,123,1,"LINESTRING (-0.1175615 51.4581716, -0.1176298 51.4581874, -0.1185609 51.4584031)",1,73.87,residential,6,32,,,auto,
120,Hayter Road,4071138,125,126,1,"LINESTRING (-0.1180884 51.4572844, -0.1181653 51.4573026, -0.1190879 51.4575205)",1,74.06,residential,6,32,,,auto,
121,Hayter Road,4071138,127,128,1,"LINESTRING (-0.1205316 51.4578901, -0.1212662 51.4581141, -0.1213493 51.4581351, -0.1214375 51.4581539, -0.1215338 51.4581696, -0.1216348 51.4581785, -0.1217582 51.458182, -0.1219427 51.4581809, -0.122468 51.4581646)",1,141.08,residential,6,32,,,auto,
122,Hayter Road,4071138,126,127,1,"LINESTRING (-0.1190879 51.4575205, -0.1196871 51.4576628, -0.1197243 51.4576714, -0.1201173 51.4577665, -0.1205316 51.4578901)",1,108.21,residential,6,32,,,auto,
123,Hayter Road,4071138,126,125,1,"LINESTRING (-0.1190879 51.4575205, -0.1181653 51.4573026, -0.1180884 51.4572844)",1,74.06,residential,6,32,,,auto,
124,Hayter Road,4071138,128,127,1,"LINESTRING (-0.122468 51.4581646, -0.1219427 51.4581809, -0.1217582 51.458182, -0.1216348 51.4581785, -0.1215338 51.4581696, -0.1214375 51.4581539, -0.1213493 51.4581351, -0.1212662 51.4581141, -0.1205316 51.4578901)",1,141.08,residential,6,32,,,auto,
125,Hayter Road,4071138,127,126,1,"LINESTRING (-0.1205316 51.4578901, -0.1201173 51.4577665, -0.1197243 51.4576714, -0.1196871 51.4576628, -0.1190879 51.4575205)",1,108.21,residential,6,32,,,auto,
126,Beverstone Road,4071139,126,123,1,"LINESTRING (-0.1190879 51.4575205, -0.1185609 51.4584031)",1,104.71,residential,6,32,,,auto,
127,Beverstone Road,4071139,123,126,1,"LINESTRING (-0.1185609 51.4584031, -0.1190879 51.4575205)",1,104.71,residential,6,32,,,auto,
128,Bonham Road,4073080,128,129,1,"LINESTRING (-0.122468 51.4581646, -0.1224514 51.4579874, -0.1224457 51.457865, -0.1224434 51.4578341, -0.1224299 51.4576559, -0.1224983 51.4571718, -0.1225057 51.4569989)",1,129.90,residential,6,32,,,auto,
129,Bonham Road,4073080,122,128,1,"LINESTRING (-0.1225031 51.4586913, -0.122468 51.4581646)",1,58.62,residential,6,32,,,auto,
130,Bonham Road,4073080,128,122,1,"LINESTRING (-0.122468 51.4581646, -0.1225031 51.4586913)",1,58.62,residential,6,32,,,auto,
131,Bonham Road,4073080,129,128,1,"LINESTRING (-0.1225057 51.4569989, -0.1224983 51.4571718, -0.1224299 51.4576559, -0.1224434 51.4578341, -0.1224457 51.457865, -0.1224514 51.4579874, -0.122468 51.4581646)",1,129.90,residential,6,32,,,auto,
132,Brighton Terrace,4073082,130,131,1,"LINESTRING (-0.1154922 51.4618472, -0.1155508 51.4618496, -0.1155884 51.4618522, -0.1160075 51.4618815)",1,35.91,residential,6,32,,,auto,
133,Brighton Terrace,4073082,131,132,1,"LINESTRING (-0.1160075 51.4618815, -0.116504 51.461908, -0.1166836 51.4618911, -0.1169912 51.4618426)",1,69.09,residential,6,32,,,auto,
134,Brighton Terrace,4073082,132,133,1,"LINESTRING (-0.1169912 51.4618426, -0.1172821 51.4618009, -0.1174425 51.4617766, -0.1175498 51.4617567, -0.1180964 51.4616639, -0.1183196 51.4616127, -0.1185382 51.4615675)",1,111.55,residential,6,32,,,auto,
135,Brighton Terrace,4073082,133,134,1,"LINESTRING (-0.1185382 51.4615675, -0.1189358 51.4614737, -0.1191402 51.4614203, -0.119192 51.4614076, -0.1192375 51.4613983)",1,51.98,residential,6,32,,,auto,
136,Brighton Terrace,4073082,131,130,1,"LINESTRING (-0.1160075 51.4618815, -0.1155884 51.4618522, -0.1155508 51.4618496, -0.1154922 51.4618472)",1,35.91,residential,6,32,,,auto,
137,Brighton Terrace,4073082,132,131,1,"LINESTRING (-0.1169912 51.4618426, -0.1166836 51.4618911, -0.116504 51.461908, -0.1160075 51.4618815)",1,69.09,residential,6,32,,,auto,
138,Brighton Terrace,4073082,134,133,1,"LINESTRING (-0.1192375 51.4613983, -0.119192 51.4614076, -0.1191402 51.4614203, -0.1189358 51.4614737, -0.1185382 51.4615675)",1,51.98,residential,6,32,,,auto,
139,Brighton Terrace,4073082,133,132,1,"LINESTRING (-0.1185382 51.4615675, -0.1183196 51.4616127, -0.1180964 51.4616639, -0.1175498 51.4617567, -0.1174425 51.4617766, -0.1172821 51.4618009, -0.1169912 51.4618426)",1,111.55,residential,6,32,,,auto,
140,Trinity Gardens,4073083,135,134,1,"LINESTRING (-0.1193688 51.4616077, -0.1192946 51.4614958, -0.119255 51.4614289, -0.1192375 51.4613983)",1,25.00,residential,6,32,,,auto,
141,Trinity Gardens,4073083,134,136,1,"LINESTRING (-0.1192375 51.4613983, -0.1190406 51.4610836, -0.1189199 51.4608832, -0.1187103 51.4605547)",1,100.67,residential,6,32,,,auto,
142,Bernay's Grove,4073085,137,131,1,"LINESTRING (-0.115868 51.4626753, -0.1159438 51.4622438, -0.1160075 51.4618815)",1,88.79,residential,6,32,,,auto,
143,Bernay's Grove,4073085,131,137,1,"LINESTRING (-0.1160075 51.4618815, -0.1159438 51.4622438, -0.115868 51.4626753)",1,88.79,residential,6,32,,,auto,
144,Eccleston Square,4073741,138,139,1,"LINESTRING (-0.1450957 51.4914586, -0.1449803 51.4914054, -0.1445502 51.4912069)",1,47.01,residential,6,32,,,auto,
145,Eccleston Square,4073741,140,138,1,"LINESTRING (-0.1453674 51.491584, -0.1450957 51.4914586)",1,23.42,residential,6,32,,,auto,
146,Oakhurst Grove,4074606,141,142,1,"LINESTRING (-0.0699242 51.4613669, -0.0698304 51.4610436, -0.0698198 51.4610138)",1,39.93,residential,6,32,,,auto,
147,Oakhurst Grove,4074606,143,141,1,"LINESTRING (-0.0700111 51.4617495, -0.0699731 51.4616968, -0.0699534 51.4616383, -0.0699242 51.4613669)",1,43.32,residential,6,32,,,auto,
148,Oakhurst Grove,4074606,142,141,1,"LINESTRING (-0.0698198 51.4610138, -0.0698304 51.4610436, -0.0699242 51.4613669)",1,39.93,residential,6,32,,,auto,
149,Oakhurst Grove,4074606,141,143,1,"LINESTRING (-0.0699242 51.4613669, -0.0699534 51.4616383, -0.0699731 51.4616968, -0.0700111 51.4617495)",1,43.32,residential,6,32,,,auto,
150,Kelmore Grove,4074609,144,145,1,"LINESTRING (-0.0697907 51.4608856, -0.0679716 51.4609926)",1,126.59,residential,6,32,,,auto,
151,Kelmore Grove,4074609,145,144,1,"LINESTRING (-0.0679716 51.4609926, -0.0697907 51.4608856)",1,126.59,residential,6,32,,,auto,
152,Solway Road,4074612,146,147,1,"LINESTRING (-0.0678697 51.4622166, -0.0678166 51.461938, -0.067757 51.4616076)",1,68.17,residential,6,32,,,auto,
153,Solway Road,4074612,147,146,1,"LINESTRING (-0.067757 51.4616076, -0.0678166 51.461938, -0.0678697 51.4622166)",1,68.17,residential,6,32,,,auto,
154,Peckham Rye,4075020,148,149,1,"LINESTRING (-0.0665107 51.4644764, -0.0665339 51.4647665, -0.0665312 51.4649271, -0.0665258 51.4649619)",1,54.04,primary,3,32,1,,auto,
155,Hugh Street,4080091,150,151,1,"LINESTRING (-0.1444625 51.4932561, -0.1449542 51.4928044)",1,60.68,residential,6,32,,,auto,
156,Hugh Street,4080091,151,152,1,"LINESTRING (-0.1449542 51.4928044, -0.1459423 51.4918966, -0.1459719 51.4918694)",1,125.59,residential,6,32,,,auto,
157,Hugh Street,4080091,151,150,1,"LINESTRING (-0.1449542 51.4928044, -0.1444625 51.4932561)",1,60.68,residential,6,32,,,auto,
158,Hugh Street,4080091,152,151,1,"LINESTRING (-0.1459719 51.4918694, -0.1459423 51.4918966, -0.1449542 51.4928044)",1,125.59,residential,6,32,,,auto,
159,Elizabeth Bridge,4082753,153,154,1,"LINESTRING (-0.1477997 51.4925121, -0.1476312 51.4924671, -0.1475509 51.4924495)",1,18.59,residential,6,32,2,,auto,
160,Longmoore Street,4082854,155,156,1,"LINESTRING (-0.14129 51.4922464, -0.1404222 51.492594, -0.1403676 51.4926159)",1,75.94,residential,6,32,,,auto,
161,Guildhouse Street,4082856,157,155,1,"LINESTRING (-0.1426515 51.4933504, -0.1420945 51.4928987, -0.1418224 51.4926781, -0.14129 51.4922464)",1,154.77,residential,6,32,,,auto,
162,Guildhouse Street,4082856,155,158,1,"LINESTRING (-0.14129 51.4922464, -0.1409082 51.4919381)",1,43.29,residential,6,32,,,auto,
163,Guildhouse Street,4082856,158,155,1,"LINESTRING (-0.1409082 51.4919381, -0.14129 51.4922464)",1,43.29,residential,6,32,,,auto,
164,Guildhouse Street,4082856,155,157,1,"LINESTRING (-0.14129 51.4922464, -0.1418224 51.4926781, -0.1420945 51.4928987, -0.1426515 51.4933504)",1,154.77,residential,6,32,,,auto,
165,Upper Tachbrook Street,4179899,159,160,1,"LINESTRING (-0.139352 51.4930227, -0.1389275 51.4925805, -0.1388857 51.4925371)",1,62.91,residential,6,32,,,auto,
166,Upper Tachbrook Street,4179899,160,159,1,"LINESTRING (-0.1388857 51.4925371, -0.1389275 51.4925805, -0.139352 51.4930227)",1,62.91,residential,6,32,,,auto,
167,Eccleston Square Mews,4187612,161,162,1,"LINESTRING (-0.1427199 51.4919909, -0.142943 51.4917976)",1,26.47,residential,6,32,,,auto,
168,Eccleston Square Mews,4187612,162,163,1,"LINESTRING (-0.142943 51.4917976, -0.143244 51.4915598, -0.1430512 51.4913034)",1,65.15,residential,6,32,,,auto,
169,Eccleston Square Mews,4187612,164,161,1,"LINESTRING (-0.1426848 51.4920209, -0.1427199 51.4919909)",1,4.13,residential,6,32,,,auto,
170,Eccleston Square Mews,4187612,161,164,1,"LINESTRING (-0.1427199 51.4919909, -0.1426848 51.4920209)",1,4.13,residential,6,32,,,auto,
171,Eccleston Square Mews,4187612,162,161,1,"LINESTRING (-0.142943 51.4917976, -0.1427199 51.4919909)",1,26.47,residential,6,32,,,auto,
172,Eccleston Square Mews,4187612,163,162,1,"LINESTRING (-0.1430512 51.4913034, -0.143244 51.4915598, -0.142943 51.4917976)",1,65.15,residential,6,32,,,auto,
173,Warwick Place North,4187624,165,162,1,"LINESTRING (-0.1424978 51.4914673, -0.1426444 51.4916566, -0.142943 51.4917976)",1,49.31,residential,6,32,,,auto,
174,Warwick Place North,4187624,162,165,1,"LINESTRING (-0.142943 51.4917976, -0.1426444 51.4916566, -0.1424978 51.4914673)",1,49.31,residential,6,32,,,auto,
175,Warwick Way,4187664,166,167,1,"LINESTRING (-0.1441251 51.4909854, -0.1450064 51.4907244)",1,67.57,tertiary,5,32,,,auto,
176,Warwick Way,4187664,168,169,1,"LINESTRING (-0.1457568 51.4905021, -0.146212 51.4903673)",1,34.90,tertiary,5,32,,,auto,
177,Warwick Way,4187664,167,168,1,"LINESTRING (-0.1450064 51.4907244, -0.1457568 51.4905021)",1,57.53,tertiary,5,32,,,auto,
178,Warwick Way,4187664,158,170,1,"LINESTRING (-0.1409082 51.4919381, -0.1410993 51.4918815, -0.1412764 51.4918291)",1,28.23,tertiary,5,32,,,auto,
179,Warwick Way,4187664,171,160,1,"LINESTRING (-0.13807 51.4927786, -0.1388857 51.4925371)",1,62.53,tertiary,5,32,,,auto,
180,Warwick Way,4187664,163,166,1,"LINESTRING (-0.1430512 51.4913034, -0.1441251 51.4909854)",1,82.33,tertiary,5,32,,,auto,
181,Warwick Way,4187664,165,163,1,"LINESTRING (-0.1424978 51.4914673, -0.1430512 51.4913034)",1,42.43,tertiary,5,32,,,auto,
182,Warwick Way,4187664,170,165,1,"LINESTRING (-0.1412764 51.4918291, -0.1424978 51.4914673)",1,93.64,tertiary,5,32,,,auto,
183,Warwick Way,4187664,160,172,1,"LINESTRING (-0.1388857 51.4925371, -0.1390161 51.4924985, -0.1398347 51.492256, -0.1399398 51.4922249)",1,80.81,tertiary,5,32,,,auto,
184,Warwick Way,4187664,169,173,1,"LINESTRING (-0.146212 51.4903673, -0.1463655 51.490332, -0.1467803 51.4902365, -0.147498 51.4900964, -0.1477456 51.4900611, -0.147961 51.4900367)",1,126.77,tertiary,5,32,,,auto,
185,Warwick Way,4187664,172,158,1,"LINESTRING (-0.1399398 51.4922249, -0.140053 51.4921914, -0.1409082 51.4919381)",1,74.24,tertiary,5,32,,,auto,
186,Warwick Way,4187664,173,169,1,"LINESTRING (-0.147961 51.4900367, -0.1477456 51.4900611, -0.147498 51.4900964, -0.1467803 51.4902365, -0.1463655 51.490332, -0.146212 51.4903673)",1,126.77,tertiary,5,32,,,auto,
187,Warwick Way,4187664,169,168,1,"LINESTRING (-0.146212 51.4903673, -0.1457568 51.4905021)",1,34.90,tertiary,5,32,,,auto,
188,Warwick Way,4187664,167,166,1,"LINESTRING (-0.1450064 51.4907244, -0.1441251 51.4909854)",1,67.57,tertiary,5,32,,,auto,
189,Warwick Way,4187664,170,158,1,"LINESTRING (-0.1412764 51.4918291, -0.1410993 51.4918815, -0.1409082 51.4919381)",1,28.23,tertiary,5,32,,,auto,
190,Warwick Way,4187664,168,167,1,"LINESTRING (-0.1457568 51.4905021, -0.1450064 51.4907244)",1,57.53,tertiary,5,32,,,auto,
191,Warwick Way,4187664,160,171,1,"LINESTRING (-0.1388857 51.4925371, -0.13807 51.4927786)",1,62.53,tertiary,5,32,,,auto,
192,Warwick Way,4187664,166,163,1,"LINESTRING (-0.1441251 51.4909854, -0.1430512 51.4913034)",1,82.33,tertiary,5,32,,,auto,
193,Warwick Way,4187664,172,160,1,"LINESTRING (-0.1399398 51.4922249, -0.1398347 51.492256, -0.1390161 51.4924985, -0.1388857 51.4925371)",1,80.81,tertiary,5,32,,,auto,
194,Warwick Way,4187664,165,170,1,"LINESTRING (-0.1424978 51.4914673, -0.1412764 51.4918291)",1,93.64,tertiary,5,32,,,auto,
195,Warwick Way,4187664,158,172,1,"LINESTRING (-0.1409082 51.4919381, -0.140053 51.4921914, -0.1399398 51.4922249)",1,74.24,tertiary,5,32,,,auto,
