name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,7758,6376016376,,-0.1529009,51.4852696,,,,,
,7759,5207546649,,-0.1022140,51.5048134,,,,,
,7760,3355227835,,-0.1030950,51.5060849,,,,,
,7761,5207546659,,-0.1042481,51.5051597,,,,,
,7762,5766990940,signal,-0.0786710,51.5000499,,,,,
,7763,104352476,,-0.0793740,51.4985135,,,,,
,7764,5207597186,,-0.0786306,51.5001419,,,,,
,7765,1169855417,,-0.0794500,51.5001962,,,,,
,7766,5215309075,,-0.0697830,51.4968402,,,,,
,7767,5215249468,,-0.0687029,51.4966672,,,,,
,7768,102703219,,-0.0687155,51.4967044,,,,,
,7769,963510074,,-0.0907728,51.5066644,,,,,
,7770,5334376824,,-0.0829179,51.5034410,,,,,
,7771,6988558771,signal,-0.0917725,51.4993728,,,,,
,7772,5220719437,,-0.0925946,51.5004155,,,,,
,7773,2217388382,signal,-0.0929815,51.5010356,,,,,
,7774,5220719447,,-0.0924453,51.5004608,,,,,
,7775,5220719469,,-0.0917626,51.5006464,,,,,
,7776,5220719466,,-0.0918770,51.5009200,,,,,
,7777,287453575,,-0.0893534,51.5007544,,,,,
,7778,5220719432,,-0.0927936,51.5007783,,,,,
,7779,2217388403,signal,-0.0925907,51.5008534,,,,,
,7780,106292001,,-0.0892796,51.5007301,,,,,
,7781,4013171857,,-0.0890322,51.5006431,,,,,
,7782,5220732339,,-0.0910567,51.4997963,,,,,
,7783,5473442909,,-0.1075507,51.4755932,,,,,
,7784,5473412796,,-0.1077433,51.4755412,,,,,
,7785,5473442900,,-0.1071249,51.4757444,,,,,
,7786,5245754268,,-0.1100281,51.5021201,,,,,
,7787,25499035,,-0.0958128,51.4984583,,,,,
,7788,5264979821,,-0.0953914,51.4807351,,,,,
,7789,442722441,,-0.1097892,51.4846723,,,,,
,7790,5267096381,signal,-0.1101474,51.4843739,,,,,
,7791,5267096375,,-0.1101629,51.4845221,,,,,
,7792,5268288778,,-0.1091063,51.4918941,,,,,
,7793,9259618882,,-0.0726758,51.4689608,,,,,
,7794,424613272,,-0.0754281,51.4757752,,,,,
,7795,25472946,,-0.1144205,51.5061538,,,,,
,7796,5272477440,,-0.1144822,51.5061294,,,,,
,7797,5291209095,,-0.1511074,51.4934307,,,,,
,7798,2146100409,signal,-0.0866965,51.4943130,,,,,
,7799,9384951241,,-0.1493242,51.4857878,,,,,
,7800,25472686,,-0.1022907,51.5078466,,,,,
,7801,534913262,,-0.1026635,51.5081976,,,,,
,7802,5336220105,,-0.0973701,51.5072662,,,,,
,7803,1662606947,,-0.0974342,51.5072237,,,,,
,7804,9248870260,,-0.1173863,51.4984374,,,,,
,7805,254330734,,-0.1175364,51.4983252,,,,,
,7806,5034372046,,-0.1456047,51.4810212,,,,,
,7807,7839262361,,-0.1457501,51.4811545,,,,,
,7808,6620201498,signal,-0.0484321,51.4935704,,,,,
,7809,110300117,,-0.1049620,51.4757590,,,,,
,7810,5374083463,,-0.1081681,51.4800281,,,,,
,7811,21505288,,-0.1084059,51.4803546,,,,,
,7812,7801416246,,-0.1054496,51.4792085,,,,,
,7813,5374083454,signal,-0.1082809,51.4801306,,,,,
,7814,8412947513,,-0.1082937,51.4801489,,,,,
,7815,8412284686,signal,-0.1069096,51.4778740,,,,,
,7816,8663651264,,-0.0904227,51.4736611,,,,,
,7817,8663651267,,-0.0905505,51.4738584,,,,,
,7818,1420499374,,-0.0688089,51.4975869,,,,,
,7819,695103778,,-0.0686379,51.4975797,,,,,
,7820,5432436555,,-0.0690893,51.4981782,,,,,
,7821,7213010724,,-0.0689886,51.4983231,,,,,
,7822,6032331300,signal,-0.1356923,51.4722364,,,,,
,7823,5777679042,,-0.1394851,51.4742458,,,,,
,7824,25471742,,-0.1123237,51.4984687,,,,,
,7825,8089607509,signal,-0.1122182,51.4983969,,,,,
,7826,6625194428,,-0.1121995,51.4983783,,,,,
,7827,25473114,,-0.1171778,51.4986836,,,,,
,7828,5441728376,,-0.1145587,51.4999323,,,,,
,7829,3247619616,signal,-0.1150030,51.5002259,,,,,
Lower Marsh,7830,5424175769,,-0.1147492,51.5000796,,,,,
Lower Marsh,7831,5424175768,,-0.1137558,51.4995313,,,,,
,7832,6297799649,signal,-0.1128122,51.4990630,,,,,
,7833,7839262219,signal,-0.1484685,51.4776694,,,,,
Elephant & Castle / London Road,7834,4418546509,,-0.1015830,51.4962015,,,,,
Elephant & Castle / London Road,7835,4418546510,,-0.1013334,51.4960159,,,,,
,7836,5463928796,,-0.0730785,51.4770711,,,,,
,7837,7836280844,,-0.0730676,51.4770433,,,,,
,7838,5473412795,,-0.1083467,51.4751314,,,,,
,7839,5473412797,,-0.1081240,51.4758670,,,,,
,7840,8349825396,,-0.1089974,51.4755167,,,,,
,7841,5473442903,,-0.1064270,51.4749530,,,,,
,7842,5473442890,,-0.1054340,51.4756380,,,,,
,7843,5473442897,,-0.1060960,51.4754470,,,,,
,7844,5473442896,,-0.1059860,51.4751650,,,,,
,7845,5473442894,,-0.1062970,51.4750540,,,,,
,7846,5473442899,,-0.1073850,51.4760250,,,,,
,7847,5473442906,,-0.1076149,51.4747657,,,,,
,7848,5473442908,,-0.1071805,51.4750770,,,,,
,7849,6679946365,,-0.1302640,51.4809834,,,,,
,7850,7938942005,signal,-0.1142778,51.4645155,,,,,
,7851,274268715,,-0.1144641,51.4640753,,,,,
,7852,5502464299,signal,-0.1164272,51.4657712,,,,,
,7853,5502464285,,-0.1164465,51.4657834,,,,,
,7854,7938942002,signal,-0.1145334,51.4647871,,,,,
,7855,7938942007,signal,-0.1138913,51.4648362,,,,,
,7856,8385470981,,-0.0822546,51.5043255,,,,,
,7857,8385470983,signal,-0.0812496,51.5039068,,,,,
,7858,8385470984,signal,-0.0811116,51.5038461,,,,,
,7859,5594893282,,-0.1031095,51.4848538,,,,,
,7860,21516494,,-0.0466567,51.4665831,,,,,
,7861,102987079,,-0.0665872,51.4772036,,,,,
,7862,7836195161,,-0.0610026,51.4985680,,,,,
,7863,9556785542,,-0.0443002,51.4900837,,,,,
,7864,6829533800,,-0.0745927,51.4727933,,,,,
,7865,5739185201,,-0.0740066,51.4711077,,,,,
,7866,5739257305,signal,-0.1122837,51.4875950,,,,,
,7867,3096302758,signal,-0.1082499,51.4857966,,,,,
,7868,5739257306,,-0.1131459,51.4890610,,,,,
,7869,5739261534,,-0.1145282,51.4900046,,,,,
,7870,4958530837,,-0.1163589,51.4833319,,,,,
,7871,6013046943,signal,-0.1164341,51.4833899,,,,,
,7872,7113381455,signal,-0.0524383,51.4730142,,,,,
,7873,8562363150,signal,-0.0457205,51.4743822,,,,,
,7874,13823654,,-0.0454575,51.4743212,,,,,
,7875,1936597179,signal,-0.0455095,51.4742964,,,,,
New Cross Bus Garage,7876,4894582007,,-0.0449843,51.4743279,,,,,
,7877,5137542052,,-0.0814995,51.5004648,,,,,
,7878,8562204552,,-0.0785283,51.5001108,,,,,
,7879,2461800338,signal,-0.0784791,51.5000958,,,,,
,7880,8562204553,,-0.0783087,51.5000435,,,,,
,7881,3294898388,,-0.0850976,51.5005476,,,,,
,7882,2148150678,,-0.0854022,51.4934931,,,,,
,7883,266377753,,-0.0852730,51.4935673,,,,,
,7884,104316413,,-0.0789634,51.4883344,,,,,
,7885,694456767,,-0.0784617,51.4887039,,,,,
,7886,9085193684,,-0.0776964,51.4886737,,,,,
,7887,5768878222,,-0.0780028,51.4884299,,,,,
,7888,5762260287,,-0.0465169,51.4903433,,,,,
Yeoman Street,7889,5865014696,,-0.0411431,51.4925793,,,,,
,7890,5777680235,,-0.1379235,51.4749818,,,,,
,7891,5777679043,,-0.1401224,51.4736679,,,,,
,7892,5777681299,,-0.1324652,51.4867416,,,,,
,7893,5777682241,,-0.1317411,51.4834789,,,,,
,7894,7601721620,,-0.1298680,51.4818383,,,,,
,7895,5777684234,,-0.1385250,51.4854041,,,,,
,7896,7902767610,signal,-0.1146117,51.4637508,,,,,
,7897,9516600768,signal,-0.1145339,51.4639223,,,,,
,7898,3428871,,-0.0422722,51.4844182,,,,,
,7899,1458648911,,-0.0388228,51.4824338,,,,,
,7900,21539418,,-0.1186221,51.4604445,,,,,
,7901,7246507151,signal,-0.1446986,51.4969164,,,,,
,7902,5820748243,,-0.0705231,51.4815750,,,,,
,7903,5820751502,,-0.0602043,51.4953297,,,,,
,7904,96619992,,-0.1149791,51.4941329,,,,,
,7905,25473055,,-0.1067119,51.4940164,,,,,
,7906,9466441407,,-0.1030951,51.4654513,,,,,
,7907,261698814,,-0.1179558,51.4765613,,,,,
,7908,303194763,,-0.0566764,51.4737141,,,,,
,7909,5828997785,,-0.1024477,51.4963762,,,,,
,7910,305084618,,-0.0607173,51.4713338,,,,,
,7911,100328785,,-0.0509098,51.4952163,,,,,
,7912,1624002649,,-0.0517726,51.4958581,,,,,
,7913,1274273782,,-0.0489182,51.4940654,,,,,
,7914,9458403694,signal,-0.0514730,51.4956517,,,,,
,7915,9458403695,signal,-0.0513767,51.4955841,,,,,
,7916,8047616182,,-0.0536380,51.4972710,,,,,
,7917,5846641343,,-0.0545066,51.4797040,,,,,
,7918,104299278,,-0.0541859,51.4795916,,,,,
,7919,5856383867,,-0.1273362,51.4826185,,,,,
,7920,9388702512,,-0.0936516,51.4716409,,,,,
,7921,9388702511,,-0.0940147,51.4708814,,,,,
,7922,5874439669,,-0.0462929,51.4870796,,,,,
,7923,5874439482,,-0.0451778,51.4878790,,,,,
,7924,1675018396,,-0.1184876,51.4642823,,,,,
,7925,33229494,,-0.1324782,51.4833376,,,,,
,7926,5901318558,,-0.0653339,51.4638083,,,,,
,7927,5901318560,,-0.0647646,51.4638395,,,,,
,7928,5901323336,,-0.0634087,51.4623884,,,,,
,7929,1641763110,,-0.1109147,51.5016467,,,,,
,7930,6400434432,signal,-0.1101784,51.5020747,,,,,
,7931,5917199031,signal,-0.0877962,51.4834299,,,,,
,7932,4966442061,,-0.0875938,51.4834842,,,,,
,7933,2149941407,,-0.0896763,51.4828851,,,,,
,7934,9517478271,signal,-0.0941025,51.4823177,,,,,
,7935,5917196265,,-0.0868579,51.4836640,,,,,
,7936,5917196269,,-0.0871188,51.4836001,,,,,
,7937,5917230054,,-0.0853862,51.4783832,,,,,
,7938,7076702492,signal,-0.0857036,51.4784766,,,,,
,7939,5917230049,,-0.0853807,51.4785886,,,,,
,7940,7076702500,signal,-0.0853772,51.4785526,,,,,
,7941,5917230038,,-0.0853760,51.4784523,,,,,
,7942,1156687636,,-0.0841152,51.4985285,,,,,
,7943,105671899,,-0.0797078,51.4807990,,,,,
,7944,104403038,,-0.0553747,51.4966002,,,,,
,7945,6997611440,signal,-0.0547999,51.4981856,,,,,
,7946,7243938167,,-0.0548551,51.4982254,,,,,
,7947,6997611412,,-0.0547227,51.4981694,,,,,
,7948,5973556492,,-0.1169679,51.4991864,,,,,
,7949,5973556495,,-0.1171453,51.4987285,,,,,
,7950,5337290088,,-0.1171083,51.4987812,,,,,
,7951,9351148182,signal,-0.1171268,51.4987549,,,,,
,7952,5975620340,,-0.1096321,51.4590170,,,,,
,7953,5975620341,,-0.1101880,51.4588394,,,,,
,7954,1691713681,,-0.0846547,51.4887834,,,,,
,7955,5976108027,,-0.0831139,51.4872708,,,,,
,7956,5982044250,,-0.0871357,51.4635902,,,,,
,7957,32929774,,-0.0897737,51.4660555,,,,,
,7958,6486284684,,-0.0985938,51.4935150,,,,,
,7959,2150864353,signal,-0.1005459,51.4934850,,,,,
,7960,6475545994,signal,-0.1146488,51.4632404,,,,,
,7961,110277851,,-0.1211558,51.4675975,,,,,
,7962,5984375227,,-0.1096129,51.4652673,,,,,
,7963,1233349939,,-0.1400374,51.4877650,,,,,
,7964,276673833,,-0.1396823,51.4870016,,,,,
,7965,9550863369,,-0.1451427,51.4780690,,,,,
,7966,9550863370,,-0.1448099,51.4782868,,,,,
,7967,3461237569,signal,-0.1456456,51.4779685,,,,,
,7968,6006034172,,-0.1309449,51.4640589,,,,,
,7969,6006034179,,-0.1308632,51.4639823,,,,,
,7970,1798756805,,-0.1293664,51.4652799,,,,,
,7971,1798756800,signal,-0.1291779,51.4653139,,,,,
,7972,1783414453,signal,-0.1270416,51.4688726,,,,,
,7973,111939636,,-0.0990519,51.4720658,,,,,
,7974,2459324618,,-0.1483248,51.4751970,,,,,
,7975,2459324588,,-0.1483944,51.4759340,,,,,
,7976,8491935872,,-0.1472695,51.4756425,,,,,
,7977,42048380,,-0.1478685,51.4759422,,,,,
,7978,6021324334,,-0.0547084,51.4960957,,,,,
,7979,104402474,,-0.0552731,51.4962399,,,,,
Victoria Station,7980,8416053377,,-0.1441976,51.4966921,,,,,
,7981,8947442153,signal,-0.1082368,51.4972456,,,,,
,7982,8947442150,signal,-0.1075210,51.4973141,,,,,
,7983,6022905014,,-0.1113035,51.4884108,,,,,
,7984,8961134345,signal,-0.1116400,51.4880719,,,,,
,7985,4423667903,signal,-0.1168502,51.4773040,,,,,
,7986,33213216,,-0.1170709,51.4773979,,,,,
,7987,111942922,,-0.1019592,51.4686914,,,,,
,7988,6771686576,signal,-0.1000886,51.4669124,,,,,
,7989,6771686577,signal,-0.1001560,51.4668678,,,,,
,7990,8562316780,signal,-0.1014159,51.4662620,,,,,
,7991,3015390488,signal,-0.1067209,51.4705353,,,,,
,7992,418020361,,-0.1013997,51.4702605,,,,,
,7993,6285318397,,-0.1065054,51.4659696,,,,,
,7994,6285318403,,-0.1059762,51.4662285,,,,,
,7995,26706722,,-0.1046546,51.4668704,,,,,
,7996,26706232,,-0.1132581,51.4605782,,,,,
,7997,26706246,,-0.1127505,51.4595272,,,,,
,7998,227717,,-0.1090381,51.4584698,,,,,
,7999,112006135,,-0.1092197,51.4594557,,,,,
,8000,111992063,,-0.1079178,51.4595636,,,,,
,8001,6023307393,,-0.1108104,51.4556846,,,,,
,8002,8757955940,,-0.1107916,51.4556485,,,,,
,8003,5975620306,,-0.1111232,51.4563683,,,,,
,8004,7995309651,,-0.1045609,51.4754628,,,,,
,8005,9270318561,,-0.1073114,51.4822344,,,,,
,8006,9358081686,,-0.1073400,51.4830553,,,,,
,8007,6925827742,,-0.1281601,51.4750684,,,,,
,8008,6040210753,,-0.0518629,51.4723658,,,,,
,8009,6040230500,,-0.0505471,51.4761094,,,,,
,8010,1675018385,,-0.1151820,51.4622713,,,,,
,8011,2152588362,,-0.1153076,51.4620076,,,,,
,8012,6062357658,signal,-0.0858008,51.4694915,,,,,
,8013,7995319508,signal,-0.1031986,51.4657636,,,,,
,8014,7246410592,,-0.1165850,51.5022196,,,,,
County Hall,8015,4112400507,,-0.1166825,51.5020232,,,,,
,8016,7246410590,,-0.1167809,51.5019733,,,,,
,8017,6072253386,,-0.0553979,51.4649735,,,,,
,8018,32978430,,-0.1129365,51.4625734,,,,,
,8019,6880053758,,-0.1016175,51.4989289,,,,,
,8020,1070840629,,-0.1018171,51.4989122,,,,,
,8021,6091042499,,-0.0700523,51.4827638,,,,,
,8022,276455,,-0.0599334,51.4955389,,,,,
,8023,5343556778,,-0.0605944,51.4983262,,,,,
,8024,7076679541,,-0.0747396,51.4994603,,,,,
,8025,9001522159,,-0.0707918,51.4984090,,,,,
,8026,5432442193,,-0.0705263,51.4984720,,,,,
,8027,424613174,,-0.0766719,51.4765849,,,,,
,8028,672965174,,-0.1131257,51.4837508,,,,,
,8029,7839262384,signal,-0.1451899,51.4777161,,,,,
,8030,1937740198,signal,-0.1455915,51.4777164,,,,,
,8031,5137560361,signal,-0.0798915,51.4975616,,,,,
,8032,8562331987,signal,-0.0796912,51.4978704,,,,,
,8033,8562331984,signal,-0.0795738,51.4976689,,,,,
,8034,7294635679,signal,-0.1044417,51.5052702,,,,,
,8035,7294635682,signal,-0.1044364,51.5053543,,,,,
,8036,8385470990,,-0.0804565,51.5036216,,,,,
,8037,7236197534,signal,-0.0823394,51.5024007,,,,,
,8038,102965045,,-0.0496851,51.4746692,,,,,
,8039,6216307877,,-0.0630867,51.4739327,,,,,
,8040,7596287942,,-0.0695698,51.4680079,,,,,
,8041,6217788118,,-0.0749957,51.4743938,,,,,
,8042,25472724,,-0.1031908,51.5082181,,,,,
,8043,1738069456,,-0.0975326,51.5071539,,,,,
,8044,6260941563,,-0.0974947,51.5066012,,,,,
,8045,7816585853,signal,-0.0832841,51.5044958,,,,,
,8046,6304779229,,-0.0832582,51.5045287,,,,,
,8047,8447400418,,-0.0745898,51.4936608,,,,,
,8048,6236567434,,-0.0749740,51.4933777,,,,,
,8049,6236567432,,-0.0750582,51.4934166,,,,,
,8050,25472107,,-0.1170878,51.4988131,,,,,
,8051,9351148183,signal,-0.1170707,51.4988486,,,,,
,8052,1112100137,,-0.1114659,51.5003313,,,,,
,8053,7650885198,,-0.1113217,51.5002983,,,,,
,8054,9085245860,,-0.1082340,51.5004745,,,,,
,8055,25499123,,-0.1061353,51.4985984,,,,,
,8056,6238167371,,-0.0474505,51.4651250,,,,,
,8057,6239103102,,-0.0600840,51.4623495,,,,,
,8058,7007322018,signal,-0.0637098,51.4981485,,,,,
,8059,7346636888,,-0.0644762,51.4980786,,,,,
,8060,7443692797,,-0.0617347,51.4984051,,,,,
,8061,3705603827,,-0.0976792,51.4992200,,,,,
,8062,6277683854,,-0.1123807,51.5042368,,,,,
,8063,6800909336,,-0.1121583,51.5041095,,,,,
,8064,4143789096,signal,-0.1257926,51.5009848,,,,,
,8065,6935427743,,-0.1415294,51.4877392,,,,,
,8066,9293547880,signal,-0.1179397,51.4575494,,,,,
,8067,9293547874,signal,-0.1185505,51.4565358,,,,,
,8068,9293547873,signal,-0.1185995,51.4564577,,,,,
,8069,7897292910,signal,-0.1190073,51.4557997,,,,,
,8070,227761,,-0.1190813,51.4556753,,,,,
,8071,2576021064,,-0.1172516,51.4586434,,,,,
,8072,9293547879,signal,-0.1178923,51.4576305,,,,,
,8073,6282042510,,-0.1073559,51.4705456,,,,,
,8074,6285318402,,-0.1063946,51.4658889,,,,,
,8075,6285318404,,-0.1059129,51.4661728,,,,,
,8076,6297616381,,-0.1143405,51.4970418,,,,,
,8077,3840906779,signal,-0.1150680,51.4958091,,,,,
,8078,8089737851,,-0.1123288,51.4984827,,,,,
,8079,6297616376,,-0.1142635,51.4970999,,,,,
,8080,25473404,,-0.1126266,51.4983471,,,,,
,8081,6625194427,,-0.1122420,51.4983142,,,,,
,8082,7938898654,signal,-0.1123072,51.4704407,,,,,
,8083,677555592,,-0.1308817,51.4882559,,,,,
,8084,1126108088,,-0.1144514,51.4907856,,,,,
,8085,7900179759,,-0.1124416,51.4897675,,,,,
,8086,105939533,,-0.1032728,51.4877595,,,,,
,8087,105958600,,-0.0939502,51.4933460,,,,,
,8088,264781885,,-0.0941798,51.4940271,,,,,
,8089,105957145,,-0.0941729,51.4915881,,,,,
,8090,105957774,,-0.0940410,51.4914738,,,,,
,8091,6487867408,,-0.0939026,51.4928165,,,,,
,8092,6325595270,,-0.0936280,51.4926591,,,,,
,8093,6325661727,,-0.0939622,51.4927762,,,,,
,8094,254342961,,-0.1105764,51.4992699,,,,,
,8095,254342860,,-0.1100798,51.4999789,,,,,
,8096,6329067833,signal,-0.0967086,51.4945539,,,,,
,8097,2153243252,,-0.0974031,51.4946948,,,,,
,8098,6329067837,,-0.0966403,51.4945395,,,,,
,8099,6329079406,,-0.0945005,51.4941558,,,,,
,8100,6329095363,,-0.0929301,51.4941845,,,,,
,8101,693439367,,-0.0950401,51.4942262,,,,,
,8102,8493368943,signal,-0.0951967,51.4942207,,,,,
,8103,6338828446,,-0.0955277,51.4942965,,,,,
,8104,6338822992,,-0.0945865,51.4941637,,,,,
,8105,6329107343,,-0.0926388,51.4941302,,,,,
,8106,6385807450,,-0.0941039,51.4941071,,,,,
,8107,8493368944,signal,-0.0914394,51.4942082,,,,,
,8108,105957144,,-0.0957136,51.4910474,,,,,
,8109,105956945,,-0.0956097,51.4908582,,,,,
,8110,8958613748,,-0.1020226,51.4921558,,,,,
,8111,6339483814,signal,-0.1019363,51.4922191,,,,,
,8112,6339483795,,-0.1019706,51.4921917,,,,,
,8113,8493368940,signal,-0.0952592,51.4943241,,,,,
,8114,2512307385,signal,-0.1085817,51.5007766,,,,,
,8115,105939535,,-0.1047513,51.4883325,,,,,
,8116,26546268,,-0.1013818,51.4844217,,,,,
,8117,265768771,,-0.0994709,51.4852184,,,,,
,8118,265768772,,-0.0997005,51.4851031,,,,,
,8119,111943549,,-0.1039201,51.4662902,,,,,
,8120,104292104,,-0.0520439,51.4818543,,,,,
,8121,7808658044,,-0.0515547,51.4818358,,,,,
,8122,8447212710,,-0.0864965,51.4770179,,,,,
,8123,114277081,,-0.1212545,51.4577403,,,,,
,8124,1956103573,,-0.1208623,51.4559050,,,,,
,8125,9517372335,,-0.1194457,51.4557497,,,,,
,8126,364816923,,-0.1071064,51.4604484,,,,,
,8127,311807532,,-0.0673607,51.4613159,,,,,
,8128,413435191,,-0.0676048,51.4612906,,,,,
,8129,102948677,,-0.0579998,51.4698550,,,,,
,8130,25340458,,-0.0680145,51.4651502,,,,,
,8131,102967440,,-0.0537586,51.4755985,,,,,
,8132,2425963958,,-0.0497852,51.4733395,,,,,
,8133,7769559253,,-0.0515753,51.4730382,,,,,
,8134,610894927,,-0.0647079,51.4756704,,,,,
,8135,2896116578,,-0.0688321,51.4745185,,,,,
,8136,399040442,,-0.0687872,51.4743708,,,,,
,8137,6391501604,,-0.1108220,51.4809530,,,,,
,8138,6391501615,,-0.1108753,51.4810205,,,,,
,8139,6391557485,signal,-0.1105689,51.4812395,,,,,
,8140,110247281,signal,-0.1104131,51.4811723,,,,,
,8141,6391501610,,-0.1111118,51.4816314,,,,,
,8142,6967980879,signal,-0.1110545,51.4815696,,,,,
,8143,2211033264,,-0.1110032,51.4815143,,,,,
,8144,6391501613,signal,-0.1116957,51.4794544,,,,,
,8145,8558589081,signal,-0.1123687,51.4769460,,,,,
,8146,6391501627,signal,-0.1117213,51.4793893,,,,,
,8147,6391501611,signal,-0.1108634,51.4811382,,,,,
,8148,110247410,,-0.1108581,51.4811882,,,,,
,8149,7939010911,,-0.1107097,51.4812343,,,,,
,8150,6395056494,,-0.1101884,51.4765728,,,,,
,8151,296160398,,-0.1101227,51.4771194,,,,,
,8152,6400828713,,-0.0949000,51.4769287,,,,,
,8153,7982720584,signal,-0.0896616,51.5050654,,,,,
,8154,6414252450,,-0.1092790,51.4988117,,,,,
,8155,6414466335,,-0.0980780,51.5017416,,,,,
,8156,6433820647,,-0.0446290,51.4922415,,,,,
,8157,6551935921,,-0.0774967,51.5023621,,,,,
,8158,6448695828,,-0.0776207,51.5020838,,,,,
,8159,6448695825,,-0.0777178,51.5020181,,,,,
,8160,6448695829,,-0.0777933,51.5018860,,,,,
,8161,6448696723,signal,-0.0776520,51.5022099,,,,,
,8162,6448695830,,-0.0777356,51.5019847,,,,,
,8163,1960807649,signal,-0.1317193,51.4897372,,,,,
,8164,6454290177,,-0.1057216,51.4937076,,,,,
,8165,6454290179,,-0.1057653,51.4936581,,,,,
,8166,1233349510,,-0.1414353,51.4877510,,,,,
,8167,6463348778,,-0.0831872,51.4959853,,,,,
,8168,287240194,,-0.0814871,51.4949568,,,,,
,8169,110059355,,-0.1183032,51.4841145,,,,,
,8170,6986229751,signal,-0.1095464,51.5025182,,,,,
,8171,6986229752,,-0.1095131,51.5024535,,,,,
,8172,7188449468,signal,-0.0541884,51.4859384,,,,,
,8173,6475585991,signal,-0.0579941,51.4879923,,,,,
,8174,5853493164,,-0.0860446,51.4713954,,,,,
,8175,7475912517,,-0.0858073,51.4711170,,,,,
,8176,6482349426,,-0.0860837,51.4713844,,,,,
,8177,6483526298,,-0.0956980,51.5079936,,,,,
,8178,33657989,,-0.0941841,51.4941071,,,,,
,8179,8942161074,signal,-0.1008607,51.4931288,,,,,
,8180,8942161070,,-0.1007489,51.4933380,,,,,
,8181,8961134349,signal,-0.1109164,51.4888237,,,,,
,8182,6514340394,signal,-0.1202545,51.4746940,,,,,
,8183,33213210,,-0.1200131,51.4746677,,,,,
,8184,7760625401,,-0.1411038,51.4695510,,,,,
,8185,9437870065,signal,-0.1370709,51.4712201,,,,,
,8186,9437870066,signal,-0.1369632,51.4712664,,,,,
,8187,7760625098,,-0.1360837,51.4717038,,,,,
Waterloo Station / Waterloo Road,8188,3560401455,,-0.1114216,51.5035133,,,,,
,8189,6880068865,,-0.0983688,51.4991731,,,,,
,8190,6551935887,,-0.0586925,51.4993939,,,,,
,8191,2149954564,signal,-0.0773084,51.5026923,,,,,
,8192,7840392479,,-0.1122767,51.5007601,,,,,
,8193,13824276,,-0.0905867,51.4636618,,,,,
,8194,32929780,,-0.0936623,51.4639434,,,,,
,8195,32929783,,-0.0903077,51.4646590,,,,,
,8196,6597800827,,-0.0495921,51.4743247,,,,,
,8197,9556883131,,-0.0461311,51.4924915,,,,,
,8198,6297799653,,-0.1123964,51.4989906,,,,,
,8199,7621138139,,-0.1123231,51.4990612,,,,,
,8200,1048496484,,-0.0781384,51.5030047,,,,,
,8201,33229144,,-0.1232435,51.4842212,,,,,
,8202,7007478555,signal,-0.1232105,51.4841462,,,,,
,8203,6638565966,,-0.0974184,51.4964571,,,,,
,8204,6648629297,signal,-0.1362973,51.4918935,,,,,
,8205,6443732332,,-0.1268487,51.4746881,,,,,
,8206,21303309,,-0.1254471,51.4745910,,,,,
,8207,5158015286,,-0.1381495,51.4794993,,,,,
,8208,5158015291,,-0.1375347,51.4791316,,,,,
,8209,6679946378,,-0.1300505,51.4814881,,,,,
,8210,5158015204,,-0.1289947,51.4820211,,,,,
,8211,6679946384,,-0.1300568,51.4810777,,,,,
,8212,2146058719,,-0.1294463,51.4816972,,,,,
,8213,6680276913,,-0.1273978,51.4823492,,,,,
,8214,6697488726,,-0.1446952,51.4703487,,,,,
,8215,8708038544,signal,-0.0572276,51.4734374,,,,,
,8216,6710467565,,-0.0571592,51.4734104,,,,,
,8217,8491147493,,-0.0573982,51.4734396,,,,,
,8218,9550322103,,-0.1407796,51.4788157,,,,,
,8219,33657945,,-0.0944383,51.4901462,,,,,
,8220,7525592674,,-0.1237924,51.4627825,,,,,
,8221,132977204,,-0.1237858,51.4632143,,,,,
,8222,110271817,,-0.1248401,51.4596131,,,,,
,8223,7905523785,,-0.1291558,51.4625142,,,,,
,8224,6775426465,,-0.1148723,51.4638776,,,,,
,8225,26706939,signal,-0.1147147,51.4638482,,,,,
,8226,9549323964,,-0.1219482,51.4615533,,,,,
,8227,6776251621,,-0.1016021,51.4643103,,,,,
,8228,9517224666,,-0.1209603,51.4599038,,,,,
,8229,9517186987,,-0.1180990,51.4605811,,,,,
,8230,9517186962,,-0.1201115,51.4600811,,,,,
,8231,1953721159,signal,-0.1143078,51.5044861,,,,,
,8232,6448652107,signal,-0.0777102,51.5024721,,,,,
,8233,6448652103,,-0.0776237,51.5024549,,,,,
,8234,6807131491,,-0.0445518,51.4752327,,,,,
,8235,6807517795,,-0.0587224,51.4706123,,,,,
,8236,9250323111,,-0.1074758,51.4871764,,,,,
,8237,6217788123,signal,-0.0750503,51.4740423,,,,,
,8238,26544658,,-0.1008956,51.4805499,,,,,
,8239,6849010072,,-0.1044644,51.4854592,,,,,
,8240,6849010071,,-0.1042898,51.4856306,,,,,
,8241,6849010068,,-0.1034874,51.4864283,,,,,
,8242,8824423994,,-0.1508225,51.4864972,,,,,
,8243,8824423996,,-0.1507034,51.4864140,,,,,
,8244,6866349771,,-0.0484822,51.4932181,,,,,
,8245,3705603836,,-0.1038621,51.4987640,,,,,
,8246,6880053716,,-0.1040007,51.4987133,,,,,
,8247,6880053745,,-0.1028193,51.4988282,,,,,
,8248,6880053748,,-0.1042491,51.4987009,,,,,
